Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
6929000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,8F,80,
6949000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,81,80,
6969000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,83,80,
6988900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,85,80,
7009000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,87,80,
7029000,00000514,false,Rx,0,8,00,08,78,00,4C,2B,89,80,
7049000,00000514,false,Rx,0,8,00,08,78,00,4C,2B,8B,80,
7069000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
7089000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
7109000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
7129000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
7149000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
7169000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
7189000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,89,80,
7209000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,8B,80,
7229000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
7249000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
7269000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
7289000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
7309000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,85,80,
7329000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,87,80,
7349000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
7369000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
7389000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
7409100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
7429100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
7449100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
7469100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
7489100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
7509100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,89,80,
7529100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,8B,80,
7549100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,8D,80,
7569100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,8F,80,
7589100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
7609100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
7629100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
7649100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
7669100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
7689100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
7709100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
7729100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
7749100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
7769100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
7789100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
7809100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
7829200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
7849100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
7869100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
7889100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
7909200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
7929100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
7949100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
7969100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
7989100,00000514,false,Rx,0,8,00,08,78,00,4C,2B,89,80,
8009200,00000514,false,Rx,0,8,00,08,78,00,4C,2B,8B,80,
8029200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
8049100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
8069100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
8089200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
8109200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
8129200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
8149100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
8169200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
8189300,00000514,false,Rx,0,8,00,08,78,00,CC,2A,8D,80,
8209299,00000514,false,Rx,0,8,00,08,78,00,CC,2A,8F,80,
8229400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
8249400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
8269200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
8289200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
8309200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
8329200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
8349200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
8369200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
8389200,00000514,false,Rx,0,8,00,08,78,00,CC,2A,81,80,
8409200,00000514,false,Rx,0,8,00,08,78,00,CC,2A,83,80,
8429200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
8449200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
8469300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
8489300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
8509200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
8529200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
8549300,00000514,false,Rx,0,8,00,08,78,00,CC,2A,81,80,
8569300,00000514,false,Rx,0,8,00,08,78,00,CC,2A,83,80,
8589300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
8609200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
8629300,00000514,false,Rx,0,8,00,08,78,00,4C,2B,89,80,
8649300,00000514,false,Rx,0,8,00,08,78,00,4C,2B,8B,80,
8669300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
8689300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
8709300,00000514,false,Rx,0,8,00,08,78,00,CC,2A,81,80,
8729300,00000514,false,Rx,0,8,00,08,78,00,CC,2A,83,80,
8749300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
8769300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
8789300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
8809300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
8829300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
8849300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
8869300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
8889300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
8909300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
8929300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
8949300,00000514,false,Rx,0,8,00,08,78,00,4C,2B,89,80,
8969300,00000514,false,Rx,0,8,00,08,78,00,4C,2B,8B,80,
8989300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
9009300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
9029300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
9049300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
9069300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
9089300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
9109300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
9129300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
9149400,00000514,false,Rx,0,8,00,08,78,00,CC,2A,8D,80,
9169400,00000514,false,Rx,0,8,00,08,78,00,CC,2A,8F,80,
9189400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
9209300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
9229400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
9249400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
9269400,00000514,false,Rx,0,8,00,08,78,00,4C,2B,C9,80,
9289400,00000514,false,Rx,0,8,00,08,78,00,4C,2B,CB,80,
9309400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
9329400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
9349400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
9369400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
9389400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
9409400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
9429400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
9449400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
9469400,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CD,80,
9489400,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CF,80,
9509400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
9529500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
9549400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
9569400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
9589400,00000514,false,Rx,0,8,00,08,78,00,4C,2B,C9,80,
9609500,00000514,false,Rx,0,8,00,08,78,00,4C,2B,CB,80,
9629500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
9649500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
9669400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
9689400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
9709500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
9729500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
9749500,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C9,80,
9769400,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CB,80,
9789500,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CD,80,
9809500,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CF,80,
9829500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
9849500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
9869500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
9889500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
9909500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
9929500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
9949500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
9969500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
9989500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
10009500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
10029500,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C5,80,
10049500,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C7,80,
10069500,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C9,80,
10089500,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CB,80,
10109500,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CD,80,
10129500,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CF,80,
10149500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
10169500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
10189500,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C5,80,
10209500,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C7,80,
10229500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
10249500,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
10269500,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CD,80,
10289500,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CF,80,
10309600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
10329600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
10349500,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C5,80,
10369500,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C7,80,
10389600,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C9,80,
10409600,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CB,80,
10429600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
10449600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
10469600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
10489600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
10509600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
10529600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
10549600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
10569600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
10589600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
10609600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
10629600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
10649600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
10669600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
10689700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
10709600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
10729600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
10749600,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CD,80,
10769700,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CF,80,
10789700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
10809600,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
10829600,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C5,80,
10849700,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C7,80,
10869700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
10889700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
10909700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
10929700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
10949700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
10969700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
10989700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
11009700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
11029700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
11049700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
11069700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
11089700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
11109700,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C1,80,
11129700,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C3,80,
11149700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
11169700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
11189700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
11209700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
11229700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
11249700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
11269700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
11289700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
11309700,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C5,80,
11329700,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C7,80,
11349700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
11369800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
11389700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
11409800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
11429800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
11449800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
11469800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C5,80,
11489800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C7,80,
11509800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
11529800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
11549800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
11569800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
11589800,00000514,false,Rx,0,8,00,08,78,00,4C,2B,C1,80,
11609800,00000514,false,Rx,0,8,00,08,78,00,4C,2B,C3,80,
11629800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
11649800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
11669800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C9,80,
11689800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CB,80,
11709800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
11729800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
11749800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
11769800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
11789800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C5,80,
11809800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C7,80,
11829800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
11849900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
11869800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
11889800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
11909800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
11929900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
11949900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
11969900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
11989800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C9,80,
12009900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CB,80,
12029900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
12049900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
12069900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
12089900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
12109900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C5,80,
12129900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C7,80,
12149900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
12169900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
12189900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
12209900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
12229900,00000514,false,Rx,0,8,00,08,78,00,4C,2B,C1,80,
12249900,00000514,false,Rx,0,8,00,08,78,00,4C,2B,C3,80,
12269900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
12289900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
12309900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
12329900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
12349900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
12369900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
12389900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
12410000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
12429900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C5,80,
12449900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,47,80,
12470000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,49,80,
12490000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4B,80,
12510000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,4D,80,
12530000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,4F,80,
12550000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,41,80,
12570000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,43,80,
12590000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,45,80,
12610000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,47,80,
12630000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,49,80,
12650000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4B,80,
12670000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4D,80,
12690000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4F,80,
12710000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,41,80,
12730000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,43,80,
12750000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,45,80,
12770000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,47,80,
12790000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,49,80,
12810000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4B,80,
12830000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4D,80,
12850000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4F,80,
12870000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,41,80,
12890000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,43,80,
12910000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,45,80,
12930000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,47,80,
12950000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,49,80,
12970000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,4B,80,
12990100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4D,80,
13010100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4F,80,
13030000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,41,80,
13050000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,43,80,
13070100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,45,80,
13090100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,47,80,
13110100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,49,80,
13130000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4B,80,
13150100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4D,80,
13170100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4F,80,
13190100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,41,80,
13210100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,43,80,
13230100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,45,80,
13250100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,47,80,
13270100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,49,80,
13290100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,4B,80,
13310100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4D,80,
13330100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4F,80,
13350100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,41,80,
13370100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,43,80,
13390100,00000514,false,Rx,0,8,00,08,78,00,4C,2B,45,80,
13410100,00000514,false,Rx,0,8,00,08,78,00,4C,2B,47,80,
13430900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,49,80,
13450900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4B,80,
13470800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4D,80,
13490900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4F,80,
13510900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,41,80,
13530900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,43,80,
13550900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,45,80,
13570900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,47,80,
13590900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,49,80,
13610800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,4B,80,
13630800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4D,80,
13650900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4F,80,
13670900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,41,80,
13690800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,43,80,
13710800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,45,80,
13730900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,47,80,
13750900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,49,80,
