Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
13770800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4B,80,
13790800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4D,80,
13810800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4F,80,
13830800,00000514,false,Rx,0,8,00,08,78,00,4C,2B,41,80,
13850800,00000514,false,Rx,0,8,00,08,78,00,4C,2B,43,80,
13870800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,45,80,
13890800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,47,80,
13910800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,49,80,
13930800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4B,80,
13950800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4D,80,
13970800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4F,80,
13990800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,41,80,
14010800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,43,80,
14030800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,45,80,
14050800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,47,80,
14070800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,49,80,
14090800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4B,80,
14110800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4D,80,
14130800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4F,80,
14150900,00000514,false,Rx,0,8,00,08,78,00,4C,2B,41,80,
14170800,00000514,false,Rx,0,8,00,08,78,00,4C,2B,43,80,
14190800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,45,80,
14210800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,47,80,
14230800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,49,80,
14250900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4B,80,
14270800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4D,80,
14290800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4F,80,
14310800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,41,80,
14330800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,43,80,
14350800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,45,80,
14370800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,47,80,
14390800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,49,80,
14410800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4B,80,
14430800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,4D,80,
14450800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,4F,80,
14470800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,41,80,
14490800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,43,80,
14510800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,45,80,
14530800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,47,80,
14550800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,49,80,
14570800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4B,80,
14590800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4D,80,
14610800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4F,80,
14630800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,41,80,
14650800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,43,80,
14670800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,45,80,
14690800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,47,80,
14710800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,49,80,
14730800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4B,80,
14750800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4D,80,
14770800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4F,80,
14790800,00000514,false,Rx,0,8,00,08,78,00,4C,2B,41,80,
14810800,00000514,false,Rx,0,8,00,08,78,00,4C,2B,43,80,
14830800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,45,80,
14850800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,47,80,
14870800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,49,80,
14890800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4B,80,
14910900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4D,80,
14930800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4F,80,
14950800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,41,80,
14970800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,43,80,
14990800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,45,80,
15010800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,47,80,
15030800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,49,80,
15050800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4B,80,
15070800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4D,80,
15090800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4F,80,
15110700,00000514,false,Rx,0,8,00,08,78,00,4C,2B,41,80,
15130800,00000514,false,Rx,0,8,00,08,78,00,4C,2B,43,80,
15150800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,45,80,
15170800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,47,80,
15190900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,49,80,
15210900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4B,80,
15231000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4D,80,
15251000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4F,80,
15271000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,41,80,
15291000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,43,80,
15311000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,45,80,
15331000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,47,80,
15351000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,49,80,
15371000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4B,80,
15391000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4D,80,
15411000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4F,80,
15431000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,41,80,
15451000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,43,80,
15471000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,45,80,
15490800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,47,80,
15510800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,49,80,
15530800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,4B,80,
15550700,00000514,false,Rx,0,8,00,08,78,00,4C,2B,4D,80,
15570800,00000514,false,Rx,0,8,00,08,78,00,4C,2B,4F,80,
15590800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,41,80,
15610700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,43,80,
15630700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,45,80,
15650800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,47,80,
15670700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,49,80,
15690700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,4B,80,
15710700,00000514,false,Rx,0,8,00,08,78,00,CC,2A,4D,80,
15730800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,4F,80,
15750800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,41,80,
15770700,00000514,false,Rx,0,8,00,08,78,00,CC,2A,43,80,
15790700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,45,80,
15810700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,47,80,
15830700,00000514,false,Rx,0,8,00,08,78,00,CC,2A,49,80,
15850800,00000514,false,Rx,0,8,00,08,78,00,CC,2A,4B,80,
15870700,00000514,false,Rx,0,8,00,08,78,00,4C,2B,4D,80,
15890700,00000514,false,Rx,0,8,00,08,78,00,4C,2B,4F,80,
15910800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
15930700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
15950700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
15970700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
15990700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
16010700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
16030700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
16050700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
16070700,00000514,false,Rx,0,8,00,08,78,00,CC,2A,81,80,
16090700,00000514,false,Rx,0,8,00,08,78,00,CC,2A,83,80,
16110700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
16130700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
16150700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
16170700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
16190700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
16210700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
16230700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
16250700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
16270700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
16290700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
16310700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
16330700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
16350700,00000514,false,Rx,0,8,00,08,78,00,CC,2A,8D,80,
16370700,00000514,false,Rx,0,8,00,08,78,00,CC,2A,8F,80,
16390700,00000514,false,Rx,0,8,00,08,78,00,CC,2A,81,80,
16410700,00000514,false,Rx,0,8,00,08,78,00,CC,2A,83,80,
16430700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
16450700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
16470700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
16490700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
16510700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
16530700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
16550700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
16570700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
16590700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
16610700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
16630700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
16650700,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
16670900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,8D,80,
16690900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,8F,80,
16710900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,81,80,
16730900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,83,80,
16750900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
16770900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
16790900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
16810900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
16830800,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
16850900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
16870900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,81,80,
16890900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,83,80,
16910900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
16930900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
16950900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,89,80,
16970900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,8B,80,
16990900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
17010900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
17030900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,81,80,
17050900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,83,80,
17070900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
17090900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
17110900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
17130900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
17150900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
17170900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
17190900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
17210900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
17230900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
17250900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
17270900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,89,80,
17290900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,8B,80,
17310900,00000514,false,Rx,0,8,00,08,78,00,4C,2B,8D,80,
17330900,00000514,false,Rx,0,8,00,08,78,00,4C,2B,8F,80,
17350900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
17370900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
17390900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
17410900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
17430900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
17450900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
17470900,00000514,false,Rx,0,8,00,08,78,00,4C,2B,8D,80,
17490900,00000514,false,Rx,0,8,00,08,78,00,4C,2B,8F,80,
17510900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
17530900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
17550900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
17570900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
17590900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
17610900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
17630900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
17650900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
17670900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,81,80,
17690900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,83,80,
17710900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
17730900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
17751100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
17770900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
17790900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
17810900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
17830900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
17851100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
17870900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
17890900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
17910900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
17930900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
17951100,00000514,false,Rx,0,8,00,08,78,00,4C,2B,8D,80,
17970900,00000514,false,Rx,0,8,00,08,78,00,4C,2B,8F,80,
17990900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,81,80,
18010900,00000514,false,Rx,0,8,00,08,78,00,CC,2A,83,80,
18030900,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
18051100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
18071000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
18091000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
18110900,00000514,false,Rx,0,8,00,08,78,00,4C,2B,8D,80,
18130900,00000514,false,Rx,0,8,00,08,78,00,4C,2B,8F,80,
18151100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,81,80,
18171000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,83,80,
18191000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
18211000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
18231000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
18251100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
18271000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
18291000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
18311000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,81,80,
18331000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,83,80,
18351100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,85,80,
18371000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,87,80,
18391000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,89,80,
18411000,00000514,false,Rx,0,8,00,08,78,00,CC,2A,8B,80,
18431000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
18451100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
18471000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
18491000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
18511000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
18531100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
18551100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
18571000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
18591000,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
18611100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
18631100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,81,80,
18651100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,83,80,
18671100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
18691100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
18711100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
18731100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
18751100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
18771100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
18791100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,81,80,
18811100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,83,80,
18831100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
18851100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
18871100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
18891100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8B,80,
18911100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8D,80,
18931100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,8F,80,
18951100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,81,80,
18971100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,83,80,
18991100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,85,80,
19011100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,87,80,
19031100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,89,80,
19051100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
19071100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
19091100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
19111100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
19131200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
19151100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C5,80,
19171100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C7,80,
19191100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
19211100,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
19231200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
19251200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
19271100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C1,80,
19291100,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C3,80,
19311200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
19331200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
19351200,00000514,false,Rx,0,8,00,08,78,00,4C,2B,C9,80,
19371100,00000514,false,Rx,0,8,00,08,78,00,4C,2B,CB,80,
19391200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
19411200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
19431200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
19451200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
19471200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
19491200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
19511200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
19531200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
19551200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
19571200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
19591200,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C1,80,
19611200,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C3,80,
19631200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
19651200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
19671200,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C9,80,
19691300,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CB,80,
19711300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
19731200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
19751200,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
19771300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
19791300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
19811300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
19831300,00000514,false,Rx,0,8,00,08,78,00,4C,2B,C9,80,
19851300,00000514,false,Rx,0,8,00,08,78,00,4C,2B,CB,80,
19871300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
19891300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
19911300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
19931300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
19951300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
19971300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
19991300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
20011300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
20031300,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CD,80,
20051300,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CF,80,
20071300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
20091300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
20111300,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C5,80,
20131300,00000514,false,Rx,0,8,00,08,78,00,CC,2A,C7,80,
20151300,00000514,false,Rx,0,8,00,08,78,00,4C,2B,C9,80,
20171300,00000514,false,Rx,0,8,00,08,78,00,4C,2B,CB,80,
20191300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
20211300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
20231300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
20251300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
20271300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
20291400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
20311300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
20331300,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
20351300,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CD,80,
20371400,00000514,false,Rx,0,8,00,08,78,00,CC,2A,CF,80,
20391400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C1,80,
20411400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C3,80,
20431400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C5,80,
20451400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C7,80,
20471400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,C9,80,
20491400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CB,80,
20511400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CD,80,
20531400,00000514,false,Rx,0,8,00,08,78,00,0C,2B,CF,80,
20551400,00000514,false,Rx,0,8,00,08,78,00,4C,2B,C1,80,
20571400,00000514,false,Rx,0,8,00,08,78,00,4C,2B,C3,80,
